1	9.522576011	52.36040907	1
2	9.113210115	52.54385334	1
3	9.389745151	52.02631308	1
4	9.125265742	52.53826412	1
5	10.36627494	52.28464676	1
6	9.918148687	52.37999634	1
7	9.917179757	52.27816862	1
8	10.41499242	53.41260688	1
9	10.37877064	53.21979277	1
10	12.94164665	52.5621144	1
11	13.206103	52.6571363	1
12	13.70966975	52.5397953	1
13	11.37042631	48.29149225	1
14	11.81323293	48.22126647	1
15	11.86815636	48.20680293	1
16	10.76104042	52.36772939	1
17	13.49476343	52.58976447	1
18	13.68347698	54.13909067	1
19	11.29397278	48.05204278	1
20	9.984609878	53.74112882	1
21	10.15750576	53.55512664	1
22	9.202102663	53.89516236	1
23	9.988536655	53.76627768	1
24	9.726992751	54.29142099	1
25	9.344761017	53.92183708	1
26	9.344001814	53.8517775	1
27	9.529605148	53.61899073	1
28	9.776544836	53.69063529	1
29	10.38220111	52.99324267	1
30	9.501789712	53.54281439	1
31	9.746150856	50.91684	1
32	11.12285463	50.99890908	1
33	10.38594117	51.00181331	1
34	8.122642304	53.56051607	1
35	8.085650608	53.60583422	1
36	8.060057012	53.62020262	1
37	11.63891261	52.2687359	1
38	13.21152768	52.58062784	1
39	11.72735343	52.56894701	1
40	13.14339297	53.90814702	1
41	11.85310516	53.08654406	1
42	12.18698485	53.8157752	1
43	12.49936603	52.40522844	1
44	13.50612802	52.4738227	1
45	13.30575334	52.23078186	1
46	13.52419878	52.53563432	1
47	13.45643074	52.52145177	1
48	13.53702845	52.53748099	1
49	10.99933307	52.20014201	1
50	10.97723328	52.16943334	2
51	9.259383849	51.0603669	1
52	8.313340189	49.00904348	1
53	7.753495494	48.09935573	1
54	8.43846756	49.25245975	2
55	8.512111738	49.29396659	1
56	8.623209695	49.35658226	1
57	8.445542536	48.9860882	1
58	8.641584075	48.89005253	1
59	8.563744025	53.03172161	1
60	8.474707058	53.42865121	1
61	8.518881837	53.20263529	1
62	8.820024885	53.10738831	1
63	8.120618267	48.70535272	1
64	11.44077466	48.17180357	1
65	13.32640507	50.34637221	1
66	12.11476993	49.63115224	1
67	8.695160765	53.09253613	1
68	8.772442992	49.97466868	1
69	8.419371086	49.63373577	1
70	8.388556431	49.98230509	1
71	12.26217354	51.74102028	1
72	11.89426621	51.40570318	1
73	13.15709052	51.82845168	1
74	13.90243471	51.87472353	1
75	11.516555	51.58435922	1
76	8.70221847	51.73635259	1
77	8.992792439	51.34300941	1
78	11.64637869	50.53487699	1
79	14.47196547	51.55381277	1
80	14.50810921	51.4137104	1
81	14.42818053	51.88886418	1
82	8.141913836	53.56400118	2
83	10.15628252	54.27554828	1
84	10.17735414	54.33952128	3
85	7.034967966	52.20286078	1
86	7.308247816	52.47679016	1
87	7.060344762	51.69649808	1
88	6.674675359	51.32495749	1
89	6.723767179	51.3556544	1
90	7.545717753	51.97032445	1
91	7.304601207	52.48179092	2
92	7.304338801	52.482426	1
93	7.277153974	52.75324262	1
94	8.307756962	52.34563578	1
95	7.889576738	52.27739678	1
96	7.317849977	52.46911151	1
97	13.33528042	49.58968987	1
98	12.21477351	54.10032348	1
99	6.996476623	49.37540932	1
100	6.474739813	49.92246931	1
101	11.69939274	53.57227449	1
102	11.37063742	53.60099109	1
103	6.948210967	51.44457589	1
104	6.926758986	51.4992057	1
105	6.680795635	51.64629728	1
106	7.167214635	51.38990678	1
107	7.125572946	51.44897728	1
108	6.99606887	51.51416961	1
109	7.313182874	51.44661141	1
110	7.99288732	51.68370772	1
111	8.624800556	51.42788841	1
112	7.353111882	51.57581054	1
113	7.123238869	51.5256122	1
114	8.211705429	51.17798501	1
115	6.576482113	51.05559548	2
116	6.772523144	51.14710552	1
117	6.972577489	50.79569302	1
118	7.136894718	50.64286088	1
119	6.456552519	50.87133807	1
120	7.863945714	50.76824193	1
121	6.321665216	50.8383475	2
122	6.167381729	50.80204433	1
123	6.702197213	51.00885974	1
124	6.612402368	51.0359243	1
125	6.96568446	51.06932954	1
126	7.233196889	51.23250691	1
127	6.300901264	50.82895324	1
129	6.625829037	51.26061126	1
130	7.123081983	51.1715888	1
131	6.801093372	51.12253909	1
132	7.008779171	51.17425494	1
133	6.84265069	50.86353852	1
134	6.804616244	50.96624777	1
135	7.718627245	51.53420753	1
136	7.930770122	51.67297101	1
137	6.221831491	51.69464565	1
138	7.006749918	51.59991144	2
139	7.037619929	51.59854963	1
140	7.26408348	51.57357344	1
141	7.278947326	51.47228142	1
142	7.186677574	51.55058909	2
143	7.351357898	51.56836863	2
144	7.179379183	51.47220196	1
145	6.934888721	51.03352237	1
146	6.828046633	51.16265238	1
147	7.505979862	51.40160124	1
148	6.846999356	51.20559177	1
149	7.193165815	50.79833508	1
150	7.047384546	50.90552864	1
151	6.709755945	51.09093249	1
153	6.330006262	51.24291664	1
154	7.023544552	50.99906842	1
155	7.724384091	51.40933415	1
156	6.842231196	50.85986473	1
157	8.364229588	51.92712051	1
158	6.488123261	50.88107033	1
159	8.054087407	53.33230271	1
160	8.477910636	53.4284855	1
161	8.052837568	53.33388097	1
162	6.851532617	50.98416652	1
163	6.596019847	50.95252747	1
164	7.338612619	51.63197816	1
165	7.708318519	51.67620333	1
166	7.61702105	51.63713378	2
167	7.522280126	51.53219806	1
168	6.906607841	51.56524245	1
169	6.967343956	51.4908619	1
170	6.872873676	51.44578339	1
171	6.868045007	51.3744748	1
172	6.787529925	51.50554942	1
173	6.622843244	51.2587134	1
174	6.812165898	51.51962004	1
175	6.720310042	51.39153258	1
176	6.542408439	51.29944583	1
177	13.07864215	54.28484618	1
178	8.020290382	50.92361692	1
179	13.95700559	53.25217164	1
180	14.27083469	53.09628658	1
181	14.03369639	53.50786859	1
182	14.47625213	53.19674954	1
183	9.908847568	53.48804665	1
184	6.617381156	51.47579097	1
185	6.656735237	51.37952366	1
186	6.711145287	51.52618758	1
187	6.689342821	51.57642293	1
188	6.723652389	51.37584584	3
189	8.616647706	48.06595385	1
190	8.872942801	48.3100913	1
191	6.715252626	51.52679087	1
192	12.18576524	53.81085983	1
193	6.722569826	51.47978771	1
195	6.683106995	51.57564552	1
196	6.745416851	51.49864192	1
197	6.61427858	51.61867882	1
198	7.970656953	51.67684469	1
199	7.445069325	51.61850012	1
200	6.732124942	51.45944375	1
201	9.251034294	53.11443232	1
202	7.320892649	52.47145723	2
203	6.759174899	52.24885792	1
204	7.706357671	51.27858032	1
205	7.450342074	51.41360825	2
206	6.634481705	51.03597996	2
207	7.607116158	51.89860463	1
208	7.403544454	51.64444952	1
209	8.939692617	52.40303324	1
210	9.409520368	52.0343167	2
211	7.235793488	49.36939238	1
212	6.813684346	49.72483411	1
213	8.58869053	49.81551405	1
214	8.547161017	49.44053976	1
215	8.408288766	49.52862353	1
216	9.190787466	48.91441689	1
217	12.13207	54.14245992	3
218	12.21356059	54.11199989	1
219	8.571258867	52.10536497	1
220	8.659372955	51.99961014	1
221	7.31136231	53.12576659	1
222	6.949484046	53.12353785	1
223	8.273278146	49.0293981	1
224	8.352333953	49.42127435	1
225	7.729202046	49.48264744	1
226	9.797336143	52.00083925	1
227	10.08215738	48.26609019	1
228	8.627161282	49.54359528	1
229	8.501808575	49.44491153	1
230	10.39177607	48.51846091	1
231	7.958075904	47.59547799	1
232	10.08375133	48.2688675	1
233	9.885515157	48.30407438	1
234	9.013402371	47.84534861	1
235	8.251925537	47.63976982	1
236	9.196756549	48.91296345	1
238	6.620535643	49.74893868	1
239	6.702285445	49.82899444	1
240	8.531514912	50.04787434	1
241	8.471371642	50.09720776	1
242	8.065738003	50.40606817	1
243	8.537219059	50.07808505	1
244	8.54248104	50.09598833	1
245	8.989536215	50.0602551	1
246	8.95870859	50.08260782	1
247	10.36338432	47.73833684	1
248	7.461500305	51.61461433	2
249	7.718232318	51.67434223	3
250	7.715543472	51.67364309	3
251	7.71459457	51.67309968	3
252	7.712700998	51.67266368	3
253	7.981221587	51.67352628	1
254	7.792567138	49.81054879	1
255	6.920130466	49.97058191	1
256	6.755523431	49.36486963	1
257	8.414674664	49.70914685	2
258	9.882804321	51.51550754	1
259	9.851393613	51.64913526	1
260	8.785793083	48.58376743	1
261	9.045434993	48.90296204	1
262	9.8013172	47.65250435	1
263	9.810916933	47.1426453	1
264	9.425512405	48.06435085	1
265	8.104959644	52.26426141	1
266	12.13019064	47.91316549	1
267	6.801823659	51.12478811	1
268	7.985067478	50.84222546	1
269	8.284861809	50.7590735	1
270	7.224238434	53.34992716	1
271	7.206052873	53.34131927	1
272	9.318195282	54.71604944	1
273	9.270633933	55.03702649	1
274	9.433427378	55.01872376	1
275	7.433486728	50.43651921	1
276	7.593301858	50.38594383	1
277	8.122157055	53.56583233	1
278	11.56150852	52.12390357	1
279	12.81390996	50.85791853	1
280	13.38232341	51.35599618	1
281	12.04498258	50.78125677	1
282	12.51822214	51.1570726	1
284	8.656663577	50.60573451	1
285	8.081626724	52.85863749	1
286	9.567102066	51.32525736	1
287	7.746792526	52.28851153	1
288	7.910729373	48.50128836	1
289	7.725706387	52.27719492	1
290	14.21922836	51.12070801	1
291	14.5700866	51.41901371	2
292	11.64418116	51.90851292	1
293	11.47469085	50.6040155	2
294	10.99101465	50.57352701	1
295	10.50549918	52.30183792	1
296	9.113628013	52.5457925	2
297	10.36923014	52.16709246	1
298	10.41954067	52.23696069	1
299	10.08764684	52.31513057	1
300	8.403141452	52.60964403	1
301	10.23586318	52.29345956	1
302	9.514240139	51.2590356	1
303	9.387651324	51.64073354	1
304	9.774150481	50.52874967	1
305	9.177459696	49.03780989	1
306	9.177311165	49.03937821	1
307	9.151354033	49.14338344	1
308	10.18782904	49.9812167	1
309	9.446918734	49.59026294	1
310	9.207364521	49.17663801	3
311	9.694656422	49.23259256	1
312	10.11748675	48.89710537	1
314	10.86756594	48.53946913	1
315	10.8408696	48.23803102	1
316	10.93672896	48.40130648	1
317	10.87393581	47.24442395	1
318	10.86376167	48.54682314	1
319	9.704218921	48.46497566	1
320	9.400588974	48.66695242	1
321	7.572437376	48.01887502	1
322	7.751862591	48.09640576	1
323	12.47724654	50.75312009	1
324	14.94649716	51.0625863	1
325	15.11496564	51.09057477	1
326	13.84126813	50.99017597	1
327	13.25555503	50.93017828	1
328	13.08187714	48.25652127	1
329	13.00278215	48.26196828	1
330	12.22083538	48.585733	1
331	12.74746252	48.14874535	1
332	13.10343468	48.66679298	1
333	9.196996881	54.85109763	1
334	11.19371437	50.16220211	1
335	10.83601578	49.92806745	1
336	11.81070259	50.18376554	1
337	12.29688381	48.60690994	1
338	12.08225451	49.29744778	1
339	8.953681258	49.56744321	1
341	12.24882393	51.19788246	1
342	10.73466941	51.44018679	1
343	11.00491694	50.50741499	1
344	13.00258993	50.86591276	1
345	12.24283696	50.56745318	1
346	13.24902841	52.53162392	1
347	13.31551592	52.52199938	1
348	13.36865404	52.50314757	1
349	11.79241388	48.83822406	1
350	11.32695422	49.39348135	1
351	11.50773063	48.76112398	1
352	11.8076057	48.4554268	1
353	11.58137054	48.76489409	1
354	11.63931212	48.17878345	1
355	6.177914508	49.95306514	1
356	6.21102035	49.95862576	1
357	6.114517077	49.90536469	1
358	6.083460467	49.77644065	1
359	6.276941805	49.19774009	1
360	6.773207885	49.29107423	1
361	6.703651237	49.13851065	1
362	8.049365536	47.55087712	1
363	7.5000618	51.53517412	1
364	6.975932594	51.03760075	1
365	13.24284905	52.53495401	3
366	8.56218199	49.13294994	1
367	8.441315504	49.25140269	1
368	7.942810058	47.65302138	2
369	9.068791077	53.56664144	1
370	6.741376169	49.35749198	1
371	6.749700124	49.36517638	1
372	6.766015685	49.3600772	1
373	12.15040167	49.01275184	1
374	7.591359901	51.92844168	1
375	8.451632546	49.0073972	1
376	8.996208204	52.37958802	1
377	9.562823399	48.70148985	1
378	9.370919285	48.71912799	1
379	9.377605818	48.81260689	1
380	9.821583887	52.4248553	1
381	9.076225479	49.36338698	1
382	10.16030331	49.98915674	1
383	10.19649164	50.02797243	1
384	10.84311783	49.37869275	1
385	9.09051758	49.9700414	1
386	8.813994227	51.98343666	1
387	8.932218478	52.19331246	1
388	8.959044167	52.27849499	1
389	9.594301673	49.79844274	1
390	10.97290393	49.55850741	1
391	8.954644183	50.08601576	1
392	7.175904445	51.47557827	1
393	10.23164159	48.52976228	1
394	10.22243582	48.73672198	1
395	9.645335086	47.74459612	1
396	10.40158691	48.50992975	1
397	8.809623355	50.20347479	1
398	9.725925061	54.28778589	1
399	9.097114971	48.82777332	1
400	8.628864982	51.99363409	1
401	10.06040814	54.34877084	1
402	9.44963659	53.9672865	1
403	8.258859999	47.63421166	1
404	8.232112642	47.55608929	1
406	8.861525802	47.80643536	1
407	13.14567298	55.50160262	1
408	10.802358	53.89754745	1
409	9.21565021	48.85230536	1
410	10.40128109	48.51460957	2
411	8.737572695	51.70016931	1
412	10.6414678	53.91916268	1
413	8.673717357	49.2904394	1
414	9.487895118	53.63655778	1
415	9.49151085	53.65809831	1
416	7.472247859	47.64663242	1
417	13.44285421	48.43454642	1
418	13.71069014	48.51930518	1
419	6.025028818	54.35402869	1
420	6.02503295	54.354933	1
421	9.091835304	49.2946189	1
422	8.663783203	49.36008741	1
423	7.959219544	47.57835998	2
424	8.349126131	49.01305215	1
425	10.42038961	52.16520045	1
426	10.38847224	52.15136496	1
427	8.306262697	49.01282588	1
429	6.216192989	50.91236183	1
430	5.918527419	51.14842641	1
431	6.214015399	50.94389991	4
432	10.96625845	47.2695305	1
433	11.2777211	47.49587271	1
434	11.28694392	47.49286252	4
435	13.50533693	52.47477891	4
438	8.248729073	48.84631656	1
439	8.249750457	48.84917737	4
440	9.459677479	53.8646575	4
441	11.47039414	50.93039026	1
442	11.42990658	50.91144646	4
443	7.254656882	53.02667163	1
444	7.255017825	53.02671369	4
445	7.371856394	52.19770671	4
446	13.39982883	53.79444781	1
447	13.39847092	53.79333188	4
448	7.424745246	51.45925839	4
449	7.123360468	51.44734439	4
450	7.416707973	51.45705219	1
451	7.416582704	51.46078241	4
452	6.531750041	50.39005131	1
453	6.533036621	50.39224278	4
454	6.608792268	51.03467877	4
455	6.808906264	51.26860763	1
456	6.720331675	51.34412358	4
457	7.139374824	51.56083139	4
458	7.41946378	51.45751009	4
459	7.195979344	51.41157531	1
460	7.17920271	51.42182448	4
461	7.324279609	51.62138751	1
462	7.343713434	51.613105	4
463	6.522725489	51.32249547	4
464	6.963305488	50.83376294	1
465	6.929092691	50.84415297	4
466	7.095826777	50.82687169	1
