200	193	3	2
4	201	3	2
4	201	3	2
202	86	3	4
85	203	3	4
85	203	3	4
147	204	3	2
147	204	3	2
147	205	3	1
123	206	3	4
123	206	3	4
165	207	3	2
165	208	3	4
4	2	6	4
4	2	3	4
4	2	3	4
119	163	3	4
210	3	3	4
99	211	3	4
99	69	3	4
212	99	3	4
213	214	3	1
69	215	3	2
69	496	3	4
69	496	3	4
69	215	3	2
216	69	3	4
216	69	3	4
213	214	3	2
217	98	3	4
42	218	3	2
177	42	3	2
219	209	3	4
219	220	3	4
219	220	3	4
219	209	3	4
94	95	3	4
159	221	3	2
159	221	3	2
34	161	3	2
222	221	6	2
34	161	3	2
211	52	3	0
215	223	3	0
224	215	3	0
225	224	3	0
224	223	3	0
226	6	3	1
7	3	3	4
216	227	3	4
228	229	3	0
227	230	3	4
231	53	6	4
232	233	3	0
234	235	3	0
236	214	3	0
227	230	3	4
233	227	3	4
238	498	3	2
212	100	3	4
100	239	3	2
238	100	3	2
213	240	0	0
241	242	3	4
70	241	3	4
70	241	3	4
243	244	3	0
243	244	3	0
68	213	0	0
68	213	3	0
68	245	3	4
245	246	3	4
68	246	3	4
232	247	3	4
247	227	3	4
248	208	3	4
112	208	3	4
167	165	3	2
165	249	3	4
165	250	3	2
165	251	3	2
165	252	3	2
110	253	3	4
110	198	3	4
110	198	3	4
69	254	3	1
255	496	3	0
239	498	3	2
256	238	3	1
69	215	3	2
69	215	3	2
69	257	3	4
69	257	3	4
69	225	3	4
258	259	3	2
260	190	3	0
260	261	3	0
262	263	6	4
264	263	3	1
94	265	3	2
14	266	6	2
116	267	3	2
116	267	3	2
151	116	3	2
111	114	3	4
77	111	3	4
77	111	3	4
268	120	3	2
269	120	3	4
270	271	3	2
35	36	3	2
272	273	3	1
272	274	3	1
275	496	3	2
276	496	3	4
34	277	3	1
34	35	3	2
37	39	3	3
20	22	3	4
20	21	3	2
37	278	3	2
37	278	3	2
37	42	3	2
37	42	3	2
177	218	3	2
182	180	3	2
279	280	3	4
279	280	3	4
279	281	3	3
279	282	3	0
282	281	3	2
279	78	3	0
279	281	3	0
78	281	3	0
285	161	3	1
285	161	3	1
270	161	3	2
270	161	3	2
258	286	3	2
258	286	3	2
94	95	3	2
265	95	3	4
265	95	3	4
499	98	1	0
95	287	3	2
63	288	3	2
289	95	3	1
8	102	3	4
8	101	3	4
80	290	3	0
80	290	3	0
80	291	3	3
80	291	3	3
80	291	3	3
80	291	3	3
278	292	3	1
278	292	3	1
37	292	3	3
292	74	3	3
292	74	3	3
37	292	3	3
78	293	3	2
78	293	3	2
78	294	3	3
78	294	3	3
199	248	3	2
5	295	3	1
1	2	3	2
4	296	3	4
4	296	3	4
2	201	3	2
3	4	3	4
5	297	3	2
5	298	3	2
297	299	3	2
61	161	3	2
5	6	3	2
117	123	3	4
133	117	3	2
71	74	3	3
74	280	0	4
74	280	0	4
94	265	3	2
300	94	3	2
16	5	3	0
5	301	3	4
32	294	6	0
5	29	3	4
5	29	3	4
9	29	3	4
302	303	6	4
51	302	6	4
246	304	6	4
31	304	6	4
305	306	0	0
307	306	3	3
308	309	3	0
307	310	0	0
307	311	3	3
312	311	3	4
308	311	3	0
307	261	6	0
500	282	6	0
282	280	6	3
500	32	3	3
13	314	6	4
315	316	3	4
314	315	3	4
247	317	3	4
247	317	3	4
314	318	6	4
314	316	3	4
264	236	3	2
264	216	3	2
319	233	0	3
320	319	3	3
416	501	3	4
231	52	3	4
321	322	3	4
279	323	3	0
279	65	3	3
324	290	3	3
324	325	3	3
324	325	3	3
279	326	3	3
326	327	3	3
279	327	3	3
384	353	6	2
328	329	3	0
330	328	3	1
330	329	3	1
328	331	3	0
332	331	3	0
332	328	3	0
273	333	6	2
334	78	3	3
335	308	3	4
334	502	3	4
334	335	3	4
334	336	3	2
66	336	3	2
332	337	6	4
338	66	3	2
332	338	3	2
68	70	3	0
68	339	3	0
324	290	3	3
326	290	0	0
341	282	3	1
341	342	0	0
282	342	3	1
343	294	6	3
279	344	3	2
281	345	6	0
32	342	3	2
32	342	3	2
72	32	3	4
72	32	3	4
346	347	6	3
348	47	6	0
46	47	6	0
348	347	6	0
38	346	3	0
349	330	6	1
349	350	6	1
338	350	3	2
349	351	0	2
338	336	3	1
14	352	3	2
352	353	3	2
15	353	3	2
354	15	3	4
354	15	3	4
15	337	9	4
232	227	0	0
315	232	3	0
235	322	6	0
322	288	6	4
355	100	6	0
356	355	3	0
357	356	3	0
356	358	3	0
359	360	6	4
360	361	3	2
235	362	6	0
167	363	6	2
125	364	6	0
365	346	6	0
261	366	3	3
54	56	3	0
367	366	3	3
231	368	3	0
231	368	3	0
30	369	3	2
61	369	3	2
256	370	6	2
256	371	3	2
256	372	3	2
99	360	6	4
356	100	6	0
356	355	3	0
334	78	3	3
338	373	3	0
207	374	3	0
57	375	3	2
209	376	3	4
377	378	3	3
378	379	3	3
320	379	3	3
380	299	3	2
307	381	3	2
382	308	3	2
382	383	3	0
384	382	3	2
246	385	3	3
246	308	0	3
385	308	0	0
382	308	0	0
382	308	3	4
254	225	3	1
220	76	6	4
220	386	3	2
387	386	3	1
220	387	0	0
388	387	6	2
389	385	6	0
334	390	3	4
384	503	3	4
384	390	3	4
391	385	6	1
384	389	6	1
144	392	3	0
16	49	3	0
49	50	3	0
37	49	3	0
37	49	3	0
393	233	3	0
394	312	3	0
262	395	3	0
396	230	3	0
397	504	6	4
397	246	3	4
25	398	6	2
81	74	3	0
81	74	3	0
280	80	3	0
280	80	3	0
81	280	3	0
81	280	3	0
399	261	3	0
220	387	3	0
220	400	6	0
400	387	3	0
401	24	3	1
83	401	3	1
22	402	3	0
99	239	3	2
362	231	6	0
362	231	6	0
403	362	3	0
403	404	3	0
403	404	3	0
231	501	0	0
189	362	3	0
234	406	3	0
235	406	3	0
407	408	0	0
235	403	3	0
216	261	3	0
409	261	3	0
410	230	12	4
220	411	3	0
23	412	3	0
384	350	0	0
307	312	3	0
409	320	3	0
413	56	3	2
216	261	3	0
384	350	3	0
27	414	3	0
30	27	6	0
27	415	3	0
415	414	3	0
362	501	3	0
416	362	3	0
328	417	3	0
328	417	3	0
418	417	3	0
418	417	3	0
6	299	3	1
221	419	0	0
221	420	0	0
264	403	0	0
264	403	0	0
24	272	3	1
224	229	6	0
421	56	3	0
421	309	3	0
422	56	6	2
286	303	6	2
231	423	3	0
424	52	6	0
220	157	3	4
297	425	6	0
297	426	6	0
279	344	3	2
201	62	3	1
279	323	3	0
52	53	3	4
256	371	3	2
256	372	3	2
52	427	3	4
279	65	3	3
60	160	3	1
60	160	3	1
159	161	3	0
159	161	3	0
16	49	3	4
24	272	3	1
13	14	3	2
8	21	3	0
52	367	3	3
13	64	3	4
231	423	3	0
231	423	3	0
231	423	3	0
25	22	3	0
28	27	3	0
505	362	3	2
30	201	3	2
30	201	3	2
500	32	3	3
38	346	3	0
506	404	3	3
506	362	3	3
506	507	3	0
362	404	3	2
332	338	3	0
508	509	3	2
362	508	3	2
362	510	3	2
362	511	3	2
362	512	3	1
362	513	3	1
362	514	3	2
359	360	0	0
515	516	6	0
119	431	3	4
429	431	3	4
430	431	3	4
432	434	3	2
433	434	3	2
19	434	3	2
44	435	3	2
46	435	3	2
45	435	3	2
288	439	3	4
52	439	3	4
438	439	3	4
23	440	3	1
402	440	3	1
26	440	3	1
32	442	3	4
441	442	3	4
78	442	3	4
86	444	3	4
443	444	3	4
221	444	3	4
207	445	3	1
95	445	3	1
86	445	3	1
181	447	3	2
446	447	3	2
42	447	3	2
135	448	3	4
109	448	3	4
112	448	3	4
113	449	3	4
107	449	3	4
132	449	3	4
112	451	3	4
450	451	3	4
109	451	3	4
452	453	3	4
100	453	3	4
119	453	3	4
124	454	3	4
125	454	3	4
131	454	3	4
455	456	3	4
173	456	3	4
184	456	3	4
100	453	3	4
452	453	3	4
119	453	3	4
144	457	3	2
140	457	3	2
87	457	3	2
165	458	3	2
141	458	3	2
450	458	3	2
106	460	3	2
144	460	3	2
459	460	3	2
199	462	3	1
140	462	3	1
461	462	3	1
461	462	3	1
165	462	3	1
140	462	3	1
184	463	3	1
153	463	3	1
176	463	3	1
117	465	3	2
464	465	3	2
134	465	3	2
150	467	3	2
149	467	3	2
466	467	3	2
105	469	3	1
468	469	3	1
184	469	3	1
110	470	3	4
90	470	3	4
165	470	3	4
464	471	3	2
134	471	3	2
117	471	3	2
472	473	3	4
110	473	3	4
165	473	3	4
474	475	3	2
201	475	3	2
2	475	3	2
265	477	3	1
476	477	3	1
157	477	3	1
136	478	3	4
110	478	3	4
253	478	3	4
226	480	3	1
479	480	3	1
259	480	3	1
259	480	3	1
479	480	3	1
6	480	3	1
301	481	3	4
3	481	3	4
210	481	3	4
299	482	3	2
298	482	3	2
297	482	3	2
284	518	6	4
51	518	6	4
517	518	6	4
315	484	3	4
483	484	3	4
247	484	3	4
485	487	3	2
315	487	3	2
486	487	3	2
519	521	3	3
279	521	3	3
520	521	3	3
522	523	3	4
81	523	3	4
12	523	3	4
522	523	3	4
81	523	3	4
12	523	3	4
421	488	3	0
56	488	3	0
413	488	3	0
489	490	3	0
3	490	3	0
303	490	3	0
233	491	3	0
394	491	3	0
393	491	3	0
391	494	9	0
492	494	9	0
493	494	9	0
23	440	3	1
402	440	3	1
26	440	3	1
432	434	3	2
433	434	3	2
19	434	3	2
519	521	3	3
279	521	3	3
520	521	3	3
